Game ID,Round,Winner,Loser,Crash,Timeout,Map,Final Frame,Game End Type,W Score,L Score,W-l/Max,W 55,W 1000,W 10000,L 55,L 1000,L 10000,W Address,L Address,Start,Finish
460,5,Locutus,Microwave,-,-,(4)Andromeda.scx,18292,NORMAL,55486,24018,0.56713,0,0,0,0,0,0,192.168.1.109,192.168.1.105,2019-10-12T01:14:52Z,2019-10-12T01:16:51Z
461,5,Microwave,ZZZKBot,-,-,(4)Andromeda.scx,16897,NORMAL,24014,9947,0.58578,0,0,0,3,0,0,192.168.1.107,192.168.1.111,2019-10-12T01:15:38Z,2019-10-12T01:17:26Z
462,5,Steamhammer,BunkerBoxeR,-,-,(4)Andromeda.scx,7690,NORMAL,8519,2877,0.66228,0,0,0,0,0,0,192.168.1.114,192.168.1.112,2019-10-12T01:16:19Z,2019-10-12T01:17:09Z
463,5,Locutus,Steamhammer,-,-,(4)Andromeda.scx,14944,NORMAL,32448,9702,0.70100,0,0,0,0,0,0,192.168.1.106,192.168.1.108,2019-10-12T01:16:58Z,2019-10-12T01:18:15Z
464,5,Steamhammer,ZZZKBot,-,-,(4)Andromeda.scx,24833,NORMAL,38999,22900,0.41281,0,0,0,0,0,0,192.168.1.113,192.168.1.116,2019-10-12T01:17:45Z,2019-10-12T01:19:39Z
465,5,Locutus,BunkerBoxeR,-,-,(4)Andromeda.scx,9984,NORMAL,14649,4810,0.67165,0,0,0,0,0,0,192.168.1.115,192.168.1.105,2019-10-12T01:18:26Z,2019-10-12T01:19:31Z
466,5,ZZZKBot,BunkerBoxeR,-,-,(4)Andromeda.scx,4869,NORMAL,4111,1750,0.57431,0,0,0,0,0,0,192.168.1.110,192.168.1.109,2019-10-12T01:19:12Z,2019-10-12T01:19:57Z
467,5,Locutus,ZZZKBot,-,-,(4)Andromeda.scx,12123,NORMAL,14883,3259,0.78103,0,0,0,0,0,0,192.168.1.114,192.168.1.112,2019-10-12T01:19:50Z,2019-10-12T01:20:59Z
468,6,PurpleWave,McRave,-,-,(4)CircuitBreaker.scx,25267,NORMAL,96512,54686,0.43338,0,0,0,54,0,0,192.168.1.107,192.168.1.111,2019-10-12T01:21:18Z,2019-10-12T01:30:35Z
469,6,PurpleWave,Iron,-,-,(4)CircuitBreaker.scx,25453,NORMAL,86878,47295,0.45562,0,0,0,0,0,0,192.168.1.108,192.168.1.106,2019-10-12T01:22:05Z,2019-10-12T01:30:34Z
470,6,BananaBrain,PurpleWave,-,-,(4)CircuitBreaker.scx,15409,NORMAL,27225,11244,0.58700,0,0,0,0,0,0,192.168.1.115,192.168.1.105,2019-10-12T01:22:45Z,2019-10-12T01:27:20Z
471,6,PurpleWave,XiaoYi,-,-,(4)CircuitBreaker.scx,14727,NORMAL,39184,10486,0.73239,0,0,0,0,0,0,192.168.1.113,192.168.1.116,2019-10-12T01:23:28Z,2019-10-12T01:28:35Z
472,6,PurpleWave,UAlbertaBot,-,-,(4)CircuitBreaker.scx,19501,NORMAL,45976,19704,0.57143,0,0,0,0,0,0,192.168.1.110,192.168.1.109,2019-10-12T01:24:08Z,2019-10-12T01:30:29Z
473,6,PurpleWave,AITP,-,-,(4)CircuitBreaker.scx,21764,NORMAL,75636,27042,0.64247,0,0,0,0,0,0,192.168.1.112,192.168.1.114,2019-10-12T01:24:49Z,2019-10-12T01:32:16Z
474,6,PurpleWave,DaQin,-,-,(4)CircuitBreaker.scx,15068,NORMAL,39714,23089,0.41862,0,0,0,0,0,0,192.168.1.105,192.168.1.115,2019-10-12T01:27:38Z,2019-10-12T01:32:40Z
475,6,PurpleWave,Microwave,-,-,(4)CircuitBreaker.scx,25391,NORMAL,115209,67810,0.41142,0,0,0,6,0,0,192.168.1.116,192.168.1.113,2019-10-12T01:28:56Z,2019-10-12T01:37:33Z
476,6,Steamhammer,PurpleWave,-,-,(4)CircuitBreaker.scx,25701,NORMAL,123919,67773,0.45309,0,0,0,0,0,0,192.168.1.110,192.168.1.109,2019-10-12T01:30:47Z,2019-10-12T01:39:49Z
477,6,PurpleWave,BunkerBoxeR,-,-,(4)CircuitBreaker.scx,12154,NORMAL,21814,5040,0.76896,0,0,0,0,0,0,192.168.1.106,192.168.1.108,2019-10-12T01:31:28Z,2019-10-12T01:35:34Z
478,6,Locutus,PurpleWave,-,-,(4)CircuitBreaker.scx,14634,NORMAL,29679,9992,0.66333,0,0,0,1,0,0,192.168.1.107,192.168.1.111,2019-10-12T01:32:09Z,2019-10-12T01:36:40Z
479,6,PurpleWave,ZZZKBot,-,-,(4)CircuitBreaker.scx,13363,NORMAL,22573,8402,0.62779,0,0,0,0,0,0,192.168.1.114,192.168.1.112,2019-10-12T01:32:56Z,2019-10-12T01:37:15Z
480,6,Iron,McRave,-,McRave,(4)CircuitBreaker.scx,16897,NORMAL,27397,36794,-0.25539,321,0,0,0,0,0,192.168.1.105,192.168.1.115,2019-10-12T01:33:36Z,2019-10-12T01:39:21Z
481,6,BananaBrain,McRave,-,McRave,(4)CircuitBreaker.scx,17982,NORMAL,25427,30256,-0.15960,321,0,0,66,0,0,192.168.1.106,192.168.1.108,2019-10-12T01:35:52Z,2019-10-12T01:42:34Z
482,6,McRave,XiaoYi,-,-,(4)CircuitBreaker.scx,13053,NORMAL,28911,9546,0.66981,1,0,0,0,0,0,192.168.1.111,192.168.1.107,2019-10-12T01:36:56Z,2019-10-12T01:40:08Z
483,6,McRave,UAlbertaBot,-,-,(4)CircuitBreaker.scx,15378,NORMAL,33998,12046,0.64569,34,0,0,0,0,0,192.168.1.114,192.168.1.112,2019-10-12T01:37:43Z,2019-10-12T01:42:02Z
484,6,McRave,AITP,-,-,(4)CircuitBreaker.scx,12402,NORMAL,23871,9934,0.58385,2,0,0,0,0,0,192.168.1.113,192.168.1.116,2019-10-12T01:38:29Z,2019-10-12T01:41:24Z
485,6,McRave,DaQin,-,-,(4)CircuitBreaker.scx,17331,NORMAL,39565,21947,0.44529,156,0,0,0,0,0,192.168.1.115,192.168.1.105,2019-10-12T01:39:37Z,2019-10-12T01:44:28Z
486,6,Microwave,McRave,-,-,(4)CircuitBreaker.scx,7969,NORMAL,6559,2838,0.56731,0,0,0,0,0,0,192.168.1.109,192.168.1.110,2019-10-12T01:40:21Z,2019-10-12T01:41:38Z
487,6,Steamhammer,McRave,-,McRave,(4)CircuitBreaker.scx,14665,NORMAL,13618,21414,-0.36406,321,0,0,0,0,0,192.168.1.111,192.168.1.107,2019-10-12T01:41:08Z,2019-10-12T01:45:08Z
488,6,McRave,BunkerBoxeR,-,-,(4)CircuitBreaker.scx,24616,NORMAL,38316,28520,0.25566,21,0,0,0,0,0,192.168.1.116,192.168.1.113,2019-10-12T01:41:52Z,2019-10-12T01:46:36Z
489,6,Locutus,McRave,-,McRave,(4)CircuitBreaker.scx,16866,NORMAL,28270,32624,-0.13346,321,0,0,0,0,0,192.168.1.110,192.168.1.109,2019-10-12T01:42:37Z,2019-10-12T01:48:12Z
490,6,McRave,ZZZKBot,-,-,(4)CircuitBreaker.scx,11038,NORMAL,11639,3293,0.71707,0,0,0,0,0,0,192.168.1.112,192.168.1.114,2019-10-12T01:43:24Z,2019-10-12T01:45:24Z
491,6,BananaBrain,Iron,-,-,(4)CircuitBreaker.scx,8558,NORMAL,10206,4864,0.52342,0,0,0,0,0,0,192.168.1.106,192.168.1.108,2019-10-12T01:44:08Z,2019-10-12T01:46:04Z
492,6,XiaoYi,Iron,-,-,(4)CircuitBreaker.scx,33482,NORMAL,121080,85149,0.29675,2,0,0,0,0,0,192.168.1.115,192.168.1.105,2019-10-12T01:44:49Z,2019-10-12T01:52:49Z
493,6,Iron,UAlbertaBot,-,-,(4)CircuitBreaker.scx,22601,NORMAL,62102,22236,0.64194,0,0,0,0,0,0,192.168.1.107,192.168.1.111,2019-10-12T01:45:29Z,2019-10-12T01:55:08Z
494,6,Iron,AITP,-,-,(4)CircuitBreaker.scx,20462,NORMAL,48972,16771,0.65754,0,0,0,0,0,0,192.168.1.114,192.168.1.112,2019-10-12T01:46:21Z,2019-10-12T01:48:55Z
495,6,DaQin,Iron,-,-,(4)CircuitBreaker.scx,23345,NORMAL,62853,49371,0.21450,0,0,0,0,0,0,192.168.1.106,192.168.1.108,2019-10-12T01:47:03Z,2019-10-12T01:50:47Z
496,6,Microwave,Iron,-,-,(4)CircuitBreaker.scx,27034,NORMAL,67219,64335,0.04290,0,0,0,30,0,0,192.168.1.116,192.168.1.113,2019-10-12T01:47:54Z,2019-10-12T01:53:21Z
497,6,Steamhammer,Iron,-,-,(4)CircuitBreaker.scx,9674,NORMAL,9195,4057,0.55878,0,0,0,0,0,0,192.168.1.110,192.168.1.109,2019-10-12T01:48:27Z,2019-10-12T01:49:23Z
498,6,Iron,BunkerBoxeR,-,-,(4)CircuitBreaker.scx,26569,NORMAL,25311,3923,0.84501,0,0,0,0,0,0,192.168.1.112,192.168.1.114,2019-10-12T01:49:12Z,2019-10-12T01:51:11Z
499,6,Locutus,Iron,-,-,(4)CircuitBreaker.scx,24554,NORMAL,54192,29591,0.45396,0,0,0,0,0,0,192.168.1.109,192.168.1.110,2019-10-12T01:49:49Z,2019-10-12T01:52:43Z
500,6,Iron,ZZZKBot,-,-,(4)CircuitBreaker.scx,13704,NORMAL,21257,7638,0.64068,0,0,0,0,0,0,192.168.1.108,192.168.1.106,2019-10-12T01:51:05Z,2019-10-12T01:52:20Z
501,6,XiaoYi,BananaBrain,-,BananaBrain,(4)CircuitBreaker.scx,16804,NORMAL,24778,22698,0.08395,320,0,0,0,0,0,192.168.1.114,192.168.1.112,2019-10-12T01:51:41Z,2019-10-12T01:55:48Z
502,6,UAlbertaBot,BananaBrain,-,-,(4)CircuitBreaker.scx,6016,NORMAL,3897,3037,0.22068,0,0,0,0,0,0,192.168.1.108,192.168.1.106,2019-10-12T01:52:35Z,2019-10-12T01:54:00Z
503,6,BananaBrain,AITP,-,-,(4)CircuitBreaker.scx,13611,NORMAL,28497,12134,0.57420,0,0,0,0,0,0,192.168.1.110,192.168.1.109,2019-10-12T01:53:11Z,2019-10-12T01:56:00Z
504,6,BananaBrain,DaQin,-,-,(4)CircuitBreaker.scx,23097,NORMAL,78014,34678,0.55549,9,0,0,0,0,0,192.168.1.105,192.168.1.115,2019-10-12T01:53:59Z,2019-10-12T02:00:09Z
505,6,BananaBrain,Microwave,-,-,(4)CircuitBreaker.scx,10139,NORMAL,14141,6770,0.52125,0,0,0,1,0,0,192.168.1.113,192.168.1.116,2019-10-12T01:54:44Z,2019-10-12T01:56:52Z
506,6,BananaBrain,Steamhammer,-,-,(4)CircuitBreaker.scx,28615,NORMAL,83949,54201,0.35436,47,0,0,0,0,0,192.168.1.106,192.168.1.108,2019-10-12T01:55:24Z,2019-10-12T02:02:59Z
507,6,BananaBrain,BunkerBoxeR,-,-,(4)CircuitBreaker.scx,14479,NORMAL,27680,9946,0.64068,1,0,0,0,0,0,192.168.1.111,192.168.1.107,2019-10-12T01:56:04Z,2019-10-12T01:59:14Z
508,6,BananaBrain,Locutus,-,-,(4)CircuitBreaker.scx,25856,NORMAL,118475,67789,0.42782,317,0,0,0,0,0,192.168.1.112,192.168.1.114,2019-10-12T01:56:45Z,2019-10-12T02:05:32Z
509,6,BananaBrain,ZZZKBot,-,-,(4)CircuitBreaker.scx,16494,NORMAL,26149,14034,0.46331,1,0,0,0,0,0,192.168.1.109,192.168.1.110,2019-10-12T01:57:26Z,2019-10-12T02:00:47Z
510,6,XiaoYi,UAlbertaBot,-,-,(4)CircuitBreaker.scx,15905,NORMAL,20424,2765,0.86462,0,0,0,0,0,0,192.168.1.116,192.168.1.113,2019-10-12T01:58:07Z,2019-10-12T02:00:02Z
511,6,XiaoYi,AITP,AITP,-,(4)CircuitBreaker.scx,13642,STARCRAFT_CRASH,17851,17570,0.01574,0,0,0,0,0,0,192.168.1.107,192.168.1.111,2019-10-12T01:59:33Z,2019-10-12T02:01:50Z
512,6,DaQin,XiaoYi,-,-,(4)CircuitBreaker.scx,26507,NORMAL,101638,78104,0.23155,0,0,0,1,0,0,192.168.1.113,192.168.1.115,2019-10-12T02:00:20Z,2019-10-12T02:04:04Z
513,6,XiaoYi,Microwave,-,-,(4)CircuitBreaker.scx,23934,NORMAL,60284,20423,0.66122,1,0,0,3,0,0,192.168.1.116,192.168.1.105,2019-10-12T02:01:06Z,2019-10-12T02:04:19Z
514,6,XiaoYi,Steamhammer,-,-,(4)CircuitBreaker.scx,19749,NORMAL,68449,25694,0.62463,0,0,0,0,0,0,192.168.1.110,192.168.1.109,2019-10-12T02:01:50Z,2019-10-12T02:04:12Z
515,6,XiaoYi,BunkerBoxeR,-,-,(4)CircuitBreaker.scx,9860,NORMAL,13530,3990,0.70510,0,0,0,0,0,0,192.168.1.111,192.168.1.107,2019-10-12T02:02:26Z,2019-10-12T02:03:34Z
516,6,Locutus,XiaoYi,-,-,(4)CircuitBreaker.scx,11472,NORMAL,18787,6248,0.66743,0,0,0,0,0,0,192.168.1.106,192.168.1.108,2019-10-12T02:03:15Z,2019-10-12T02:04:35Z
517,6,ZZZKBot,XiaoYi,-,-,(4)CircuitBreaker.scx,11286,NORMAL,15208,6581,0.56727,0,0,0,0,0,0,192.168.1.107,192.168.1.111,2019-10-12T02:04:02Z,2019-10-12T02:05:13Z
518,6,AITP,UAlbertaBot,-,-,(4)CircuitBreaker.scx,13642,NORMAL,15723,2738,0.82586,0,0,0,0,0,0,192.168.1.113,192.168.1.115,2019-10-12T02:04:42Z,2019-10-12T02:06:41Z
519,6,DaQin,UAlbertaBot,-,-,(4)CircuitBreaker.scx,16184,NORMAL,39267,13121,0.66585,0,0,0,0,0,0,192.168.1.110,192.168.1.109,2019-10-12T02:05:22Z,2019-10-12T02:08:08Z
520,6,Microwave,UAlbertaBot,-,-,(4)CircuitBreaker.scx,7411,NORMAL,6682,2930,0.56151,0,0,0,0,0,0,192.168.1.116,192.168.1.105,2019-10-12T02:06:10Z,2019-10-12T02:07:18Z
521,6,Steamhammer,UAlbertaBot,-,-,(4)CircuitBreaker.scx,8682,NORMAL,9962,3300,0.66874,0,0,0,0,0,0,192.168.1.106,192.168.1.108,2019-10-12T02:06:49Z,2019-10-12T02:07:53Z
522,6,UAlbertaBot,BunkerBoxeR,-,-,(4)CircuitBreaker.scx,6636,NORMAL,7162,2668,0.62748,0,0,0,0,0,0,192.168.1.111,192.168.1.107,2019-10-12T02:07:29Z,2019-10-12T02:08:28Z
523,6,Locutus,UAlbertaBot,-,-,(4)CircuitBreaker.scx,11937,NORMAL,15102,3170,0.79009,0,0,0,0,0,0,192.168.1.112,192.168.1.114,2019-10-12T02:08:11Z,2019-10-12T02:10:27Z
524,6,UAlbertaBot,ZZZKBot,-,-,(4)CircuitBreaker.scx,14758,NORMAL,16699,9438,0.43482,0,0,0,0,0,0,192.168.1.113,192.168.1.115,2019-10-12T02:08:58Z,2019-10-12T02:11:19Z
525,6,DaQin,AITP,-,-,(4)CircuitBreaker.scx,25701,NORMAL,109614,45680,0.58326,5,0,0,0,0,0,192.168.1.116,192.168.1.105,2019-10-12T02:09:38Z,2019-10-12T02:12:59Z
526,6,Microwave,AITP,-,-,(4)CircuitBreaker.scx,14076,NORMAL,15801,12617,0.20151,0,0,0,1,0,0,192.168.1.106,192.168.1.108,2019-10-12T02:10:22Z,2019-10-12T02:12:12Z
527,6,Steamhammer,AITP,-,-,(4)CircuitBreaker.scx,20059,NORMAL,52631,23891,0.54607,0,0,0,0,0,0,192.168.1.110,192.168.1.109,2019-10-12T02:11:01Z,2019-10-12T02:12:41Z
528,6,AITP,BunkerBoxeR,-,-,(4)CircuitBreaker.scx,19873,NORMAL,32654,15787,0.51654,0,0,0,0,0,0,192.168.1.107,192.168.1.111,2019-10-12T02:11:45Z,2019-10-12T02:13:22Z
529,6,Locutus,AITP,-,-,(4)CircuitBreaker.scx,12774,NORMAL,23357,8413,0.63981,0,0,0,0,0,0,192.168.1.112,192.168.1.114,2019-10-12T02:12:27Z,2019-10-12T02:13:49Z
530,6,ZZZKBot,AITP,AITP,-,(4)CircuitBreaker.scx,19594,STARCRAFT_CRASH,18775,34967,-0.46307,0,0,0,0,0,0,192.168.1.115,192.168.1.113,2019-10-12T02:13:11Z,2019-10-12T02:15:39Z
531,6,DaQin,Microwave,-,-,(4)CircuitBreaker.scx,13022,NORMAL,20057,3525,0.82425,0,0,0,1,0,0,192.168.1.108,192.168.1.106,2019-10-12T02:13:58Z,2019-10-12T02:15:25Z
532,6,DaQin,Steamhammer,-,-,(4)CircuitBreaker.scx,14696,NORMAL,37483,12096,0.67729,0,0,0,0,0,0,192.168.1.109,192.168.1.110,2019-10-12T02:14:42Z,2019-10-12T02:16:13Z
533,6,DaQin,BunkerBoxeR,-,-,(4)CircuitBreaker.scx,12464,NORMAL,22475,7460,0.66808,0,0,0,0,0,0,192.168.1.105,192.168.1.116,2019-10-12T02:15:29Z,2019-10-12T02:16:40Z
534,6,Locutus,DaQin,-,-,(4)CircuitBreaker.scx,15657,NORMAL,40303,21192,0.47418,0,0,0,0,0,0,192.168.1.107,192.168.1.111,2019-10-12T02:16:04Z,2019-10-12T02:17:56Z
535,6,DaQin,ZZZKBot,-,-,(4)CircuitBreaker.scx,15440,NORMAL,35394,12477,0.64748,0,0,0,0,0,0,192.168.1.114,192.168.1.112,2019-10-12T02:17:00Z,2019-10-12T02:18:29Z
536,6,Steamhammer,Microwave,-,-,(4)CircuitBreaker.scx,34381,NORMAL,108186,57805,0.46569,2,0,0,1,0,0,192.168.1.108,192.168.1.113,2019-10-12T02:17:45Z,2019-10-12T02:21:56Z
537,6,Microwave,BunkerBoxeR,-,-,(4)CircuitBreaker.scx,5706,NORMAL,5153,2020,0.60800,0,0,0,0,0,0,192.168.1.106,192.168.1.115,2019-10-12T02:18:25Z,2019-10-12T02:19:21Z
538,6,Locutus,Microwave,-,-,(4)CircuitBreaker.scx,15533,NORMAL,50196,14863,0.70390,2,0,0,0,0,0,192.168.1.109,192.168.1.110,2019-10-12T02:19:06Z,2019-10-12T02:20:49Z
539,6,Microwave,ZZZKBot,-,-,(4)CircuitBreaker.scx,17021,NORMAL,25833,9500,0.63225,1,0,0,0,0,0,192.168.1.116,192.168.1.105,2019-10-12T02:19:50Z,2019-10-12T02:21:39Z
540,6,Steamhammer,BunkerBoxeR,-,-,(4)CircuitBreaker.scx,10232,NORMAL,12852,4077,0.68277,0,0,0,0,0,0,192.168.1.111,192.168.1.107,2019-10-12T02:20:31Z,2019-10-12T02:21:26Z
541,6,Locutus,Steamhammer,-,-,(4)CircuitBreaker.scx,14448,NORMAL,41003,14407,0.64864,0,0,0,0,0,0,192.168.1.114,192.168.1.112,2019-10-12T02:21:11Z,2019-10-12T02:22:31Z
542,6,Steamhammer,ZZZKBot,-,-,(4)CircuitBreaker.scx,20834,NORMAL,37985,17310,0.54429,0,0,0,0,0,0,192.168.1.106,192.168.1.115,2019-10-12T02:21:52Z,2019-10-12T02:23:36Z
543,6,Locutus,BunkerBoxeR,-,-,(4)CircuitBreaker.scx,9984,NORMAL,16051,3769,0.76519,0,0,0,0,0,0,192.168.1.109,192.168.1.110,2019-10-12T02:22:38Z,2019-10-12T02:23:39Z
544,6,ZZZKBot,BunkerBoxeR,-,-,(4)CircuitBreaker.scx,4590,NORMAL,4063,1624,0.60030,0,0,0,0,0,0,192.168.1.111,192.168.1.107,2019-10-12T02:23:18Z,2019-10-12T02:24:09Z
545,6,Locutus,ZZZKBot,-,-,(4)CircuitBreaker.scx,11038,NORMAL,13777,2901,0.78943,0,0,0,0,0,0,192.168.1.116,192.168.1.105,2019-10-12T02:24:02Z,2019-10-12T02:25:09Z
546,7,PurpleWave,McRave,-,-,(4)EmpireoftheSun.scm,18261,NORMAL,48985,22111,0.54862,18,0,0,0,0,0,192.168.1.108,192.168.1.113,2019-10-12T02:25:26Z,2019-10-12T02:31:11Z
547,7,PurpleWave,Iron,-,-,(4)EmpireoftheSun.scm,24120,NORMAL,76790,43144,0.43816,0,0,0,0,0,0,192.168.1.114,192.168.1.112,2019-10-12T02:26:09Z,2019-10-12T02:34:22Z
548,7,BananaBrain,PurpleWave,-,-,(4)EmpireoftheSun.scm,10325,NORMAL,18111,5890,0.67478,2,0,0,0,0,0,192.168.1.115,192.168.1.110,2019-10-12T02:26:52Z,2019-10-12T02:30:10Z
549,7,PurpleWave,XiaoYi,-,-,(4)EmpireoftheSun.scm,23996,NORMAL,100159,61106,0.38991,0,0,0,0,0,0,192.168.1.109,192.168.1.106,2019-10-12T02:27:33Z,2019-10-12T02:36:38Z
550,7,PurpleWave,UAlbertaBot,-,-,(4)EmpireoftheSun.scm,16804,NORMAL,38305,11023,0.71223,0,0,0,0,0,0,192.168.1.111,192.168.1.107,2019-10-12T02:28:11Z,2019-10-12T02:33:47Z
551,7,PurpleWave,AITP,-,-,(4)EmpireoftheSun.scm,16029,NORMAL,42196,21155,0.49865,0,0,0,0,0,0,192.168.1.116,192.168.1.105,2019-10-12T02:28:50Z,2019-10-12T02:34:45Z
552,7,PurpleWave,DaQin,-,-,(4)EmpireoftheSun.scm,16866,NORMAL,46553,22904,0.50800,0,0,0,0,0,0,192.168.1.110,192.168.1.115,2019-10-12T02:30:26Z,2019-10-12T02:36:05Z
553,7,Microwave,PurpleWave,-,-,(4)EmpireoftheSun.scm,40147,NORMAL,205711,131105,0.36267,38,0,0,0,0,0,192.168.1.113,192.168.1.108,2019-10-12T02:31:30Z,2019-10-12T02:45:41Z
554,7,PurpleWave,Steamhammer,-,-,(4)EmpireoftheSun.scm,25360,NORMAL,69648,52390,0.24779,0,0,0,0,0,0,192.168.1.111,192.168.1.107,2019-10-12T02:34:05Z,2019-10-12T02:42:04Z
555,7,PurpleWave,BunkerBoxeR,-,-,(4)EmpireoftheSun.scm,10945,NORMAL,16696,2943,0.82373,0,0,0,0,0,0,192.168.1.114,192.168.1.112,2019-10-12T02:34:44Z,2019-10-12T02:38:17Z
556,7,PurpleWave,Locutus,-,-,(4)EmpireoftheSun.scm,24709,NORMAL,94545,62486,0.33909,0,0,0,0,0,0,192.168.1.116,192.168.1.105,2019-10-12T02:35:23Z,2019-10-12T02:43:28Z
557,7,PurpleWave,ZZZKBot,-,-,(4)EmpireoftheSun.scm,10604,NORMAL,13574,2225,0.83608,0,0,0,0,0,0,192.168.1.110,192.168.1.115,2019-10-12T02:36:24Z,2019-10-12T02:39:51Z
558,7,Iron,McRave,-,McRave,(4)EmpireoftheSun.scm,14045,NORMAL,18335,26630,-0.31149,0,0,0,321,0,0,192.168.1.106,192.168.1.109,2019-10-12T02:37:02Z,2019-10-12T02:41:33Z
559,7,McRave,BananaBrain,-,-,(4)EmpireoftheSun.scm,11875,NORMAL,22101,8758,0.60373,0,0,0,28,0,0,192.168.1.114,192.168.1.112,2019-10-12T02:38:34Z,2019-10-12T02:41:34Z
560,7,McRave,XiaoYi,-,-,(4)EmpireoftheSun.scm,11937,NORMAL,24257,7358,0.69666,0,0,0,1,0,0,192.168.1.115,192.168.1.110,2019-10-12T02:40:06Z,2019-10-12T02:42:29Z
561,7,McRave,UAlbertaBot,-,-,(4)EmpireoftheSun.scm,18695,NORMAL,20115,7626,0.62088,0,0,0,75,0,0,192.168.1.109,192.168.1.112,2019-10-12T02:41:45Z,2019-10-12T02:47:01Z
562,7,McRave,AITP,-,-,(4)EmpireoftheSun.scm,10139,NORMAL,15891,7744,0.51268,0,0,0,0,0,0,192.168.1.106,192.168.1.114,2019-10-12T02:42:31Z,2019-10-12T02:44:28Z
563,7,McRave,DaQin,-,-,(4)EmpireoftheSun.scm,13859,NORMAL,35797,14656,0.59058,0,0,0,7,0,0,192.168.1.111,192.168.1.107,2019-10-12T02:43:15Z,2019-10-12T02:46:12Z
564,7,Microwave,McRave,-,McRave,(4)EmpireoftheSun.scm,17579,NORMAL,7575,28734,-0.73638,3,0,0,321,0,0,192.168.1.110,192.168.1.115,2019-10-12T02:44:00Z,2019-10-12T02:48:33Z
565,7,McRave,Steamhammer,-,-,(4)EmpireoftheSun.scm,18292,NORMAL,44376,28228,0.36389,0,0,0,130,0,0,192.168.1.116,192.168.1.105,2019-10-12T02:44:37Z,2019-10-12T02:50:26Z
566,7,McRave,BunkerBoxeR,-,-,(4)EmpireoftheSun.scm,11162,NORMAL,13352,3981,0.70184,0,0,0,0,0,0,192.168.1.106,192.168.1.114,2019-10-12T02:45:28Z,2019-10-12T02:47:30Z
567,7,Locutus,McRave,-,-,(4)EmpireoftheSun.scm,15316,NORMAL,39795,17645,0.55660,0,0,0,8,0,0,192.168.1.108,192.168.1.113,2019-10-12T02:46:12Z,2019-10-12T02:48:40Z
568,7,McRave,ZZZKBot,-,-,(4)EmpireoftheSun.scm,18695,NORMAL,36431,6854,0.81186,0,0,0,173,0,0,192.168.1.111,192.168.1.107,2019-10-12T02:46:56Z,2019-10-12T02:51:49Z
569,7,BananaBrain,Iron,-,-,(4)EmpireoftheSun.scm,16897,NORMAL,34020,9600,0.71781,0,0,0,0,0,0,192.168.1.112,192.168.1.109,2019-10-12T02:47:41Z,2019-10-12T02:51:05Z
570,7,XiaoYi,Iron,-,-,(4)EmpireoftheSun.scm,86402,NORMAL,102724,101512,0.01180,1,0,0,50,0,0,192.168.1.114,192.168.1.106,2019-10-12T02:48:21Z,2019-10-12T03:12:53Z
571,7,Iron,UAlbertaBot,-,-,(4)EmpireoftheSun.scm,14169,NORMAL,16493,4734,0.71297,0,0,0,0,0,0,192.168.1.110,192.168.1.115,2019-10-12T02:49:01Z,2019-10-12T02:50:40Z
572,7,Iron,AITP,-,-,(4)EmpireoftheSun.scm,22074,NORMAL,60829,25641,0.57847,2,0,0,0,0,0,192.168.1.113,192.168.1.108,2019-10-12T02:49:41Z,2019-10-12T02:52:39Z
573,7,DaQin,Iron,-,-,(4)EmpireoftheSun.scm,20431,NORMAL,54978,26735,0.51371,0,0,0,0,0,0,192.168.1.105,192.168.1.116,2019-10-12T02:50:44Z,2019-10-12T02:53:26Z
574,7,Microwave,Iron,-,-,(4)EmpireoftheSun.scm,18602,NORMAL,43629,23937,0.45135,4,0,0,0,0,0,192.168.1.115,192.168.1.110,2019-10-12T02:51:28Z,2019-10-12T02:54:04Z
575,7,Iron,Steamhammer,-,-,(4)EmpireoftheSun.scm,18292,NORMAL,31448,8868,0.71801,0,0,0,0,0,0,192.168.1.112,192.168.1.109,2019-10-12T02:52:07Z,2019-10-12T02:53:50Z
576,7,Iron,BunkerBoxeR,-,-,(4)EmpireoftheSun.scm,12557,NORMAL,15892,3559,0.77605,0,0,0,0,0,0,192.168.1.111,192.168.1.107,2019-10-12T02:52:48Z,2019-10-12T02:53:54Z
577,7,Locutus,Iron,-,-,(4)EmpireoftheSun.scm,18137,NORMAL,47772,26561,0.44400,0,0,0,0,0,0,192.168.1.113,192.168.1.108,2019-10-12T02:53:29Z,2019-10-12T02:55:11Z
578,7,ZZZKBot,Iron,-,-,(4)EmpireoftheSun.scm,10852,NORMAL,14039,7472,0.46777,0,0,0,0,0,0,192.168.1.105,192.168.1.116,2019-10-12T02:54:13Z,2019-10-12T02:55:17Z
579,7,XiaoYi,BananaBrain,-,BananaBrain,(4)EmpireoftheSun.scm,18168,NORMAL,34718,30379,0.12498,0,0,0,320,0,0,192.168.1.109,192.168.1.112,2019-10-12T02:54:53Z,2019-10-12T02:59:53Z
580,7,BananaBrain,UAlbertaBot,-,-,(4)EmpireoftheSun.scm,16649,NORMAL,38503,15839,0.58863,0,0,0,0,0,0,192.168.1.111,192.168.1.107,2019-10-12T02:55:33Z,2019-10-12T02:59:27Z
581,7,BananaBrain,AITP,-,-,(4)EmpireoftheSun.scm,12650,NORMAL,26717,9299,0.65194,0,0,0,0,0,0,192.168.1.115,192.168.1.110,2019-10-12T02:56:15Z,2019-10-12T02:59:09Z
